Unnamed: 0,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,foods,zip
733,QkILsb4hQkveWTyHy8y2Gg,londels-restaurant-new-york,Londel's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/a4L49ZNOLW5gDyhgpEuMGg/o.jpg,False,https://www.yelp.com/biz/londels-restaurant-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,97,"[{'alias': 'southern', 'title': 'Southern'}]",3.0,"{'latitude': 40.81934, 'longitude': -73.94405}",['delivery'],$$,"{'address1': '2620 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['2620 Frederick Douglass Blvd', 'New York, NY 10030']}",12122346114.0,(212) 234-6114,178.31771265472346,['southern'],10030
734,cB0WLUQpx9E5_DAVQ0paug,hamilton-hall-new-york-2,Hamilton Hall,https://s3-media1.fl.yelpcdn.com/bphoto/7iKUiXUZkJNRzLi7UCeMgA/o.jpg,False,https://www.yelp.com/biz/hamilton-hall-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,57,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.8250528, 'longitude': -73.9519092}","['pickup', 'delivery']",$$,"{'address1': '3493 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3493 Broadway', 'New York, NY 10031']}",16464549797.0,(646) 454-9797,1084.9984053434455,"['newamerican', 'burgers', 'breakfast_brunch']",10031
735,n9bm5R7DH-no5CTupRxbZw,faso-taste-new-york,Faso Taste,https://s3-media2.fl.yelpcdn.com/bphoto/2lYXca8UhX4XCzxoHbrx4Q/o.jpg,False,https://www.yelp.com/biz/faso-taste-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,12,"[{'alias': 'french', 'title': 'French'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 40.82041, 'longitude': -73.95454}","['pickup', 'delivery']",,"{'address1': '3350 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3350 Broadway', 'New York, NY 10031']}",16464845548.0,(646) 484-5548,1039.038063902551,"['french', 'coffee', 'breakfast_brunch']",10031
736,XpfXkHVqV6AeDpqZXpljOw,the-corner-lounge-new-york-3,The Corner Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/hkLAXDnp47HydvY9TaWrmg/o.jpg,False,https://www.yelp.com/biz/the-corner-lounge-new-york-3?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,26,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.80891965728178, 'longitude': -73.93871811860832}","['pickup', 'delivery']",,"{'address1': '32 E 130th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10037', 'country': 'US', 'state': 'NY', 'display_address': ['32 E 130th St', 'New York, NY 10037']}",19174090555.0,(917) 409-0555,1102.1748895306253,"['italian', 'burgers', 'pizza']",10037
737,1pAbrX_NPgfU-b4jGBSnOg,lucille-s-coffee-and-cocktails-new-york,Lucille’s Coffee and Cocktails ,https://s3-media4.fl.yelpcdn.com/bphoto/az5kfvRMWkG31Lo7YZZkPw/o.jpg,False,https://www.yelp.com/biz/lucille-s-coffee-and-cocktails-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,76,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.82591, 'longitude': -73.93897}","['pickup', 'delivery']",$$,"{'address1': '26 Macombs Pl', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10039', 'country': 'US', 'state': 'NY', 'display_address': ['26 Macombs Pl', 'New York, NY 10039']}",16463704260.0,(646) 370-4260,887.2792349525981,"['cocktailbars', 'coffee', 'breakfast_brunch']",10039
738,7lO-Ncx_2omtf4Jbg2Agzg,sugar-hill-cafe-new-york,Sugar Hill Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/xf93jzrypXwO1bPv75XGww/o.jpg,False,https://www.yelp.com/biz/sugar-hill-cafe-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,433,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.8242199, 'longitude': -73.9456}","['pickup', 'delivery']",$,"{'address1': '410 W 145th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['410 W 145th St', 'New York, NY 10031']}",12122342024.0,(212) 234-2024,692.7793780189197,"['coffee', 'breakfast_brunch', 'bakeries']",10031
739,cqDVdoLA_36vpz2qxWdBqA,uncle-tonys-pizza-new-york,Uncle Tony's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/WHWMKpCl5p7m0unSqiWIng/o.jpg,False,https://www.yelp.com/biz/uncle-tonys-pizza-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,141,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.82139, 'longitude': -73.95066}","['pickup', 'delivery']",$$,"{'address1': '1596 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1596 Amsterdam Ave', 'New York, NY 10031']}",12126907500.0,(212) 690-7500,768.253133204916,['pizza'],10031
740,lIE4KHySIenwPbta1JuM8Q,mumbai-masala-new-york-2,Mumbai Masala,https://s3-media2.fl.yelpcdn.com/bphoto/dzb9T6-Jwd3kiZXjmuBO_w/o.jpg,False,https://www.yelp.com/biz/mumbai-masala-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,279,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.82695, 'longitude': -73.94676}","['pickup', 'delivery']",$$,"{'address1': '1768 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1768 Amsterdam Ave', 'New York, NY 10031']}",12123680100.0,(212) 368-0100,1012.5121737746854,['indpak'],10031
741,oBmL0jr575wzszVGdqfVoA,tios-bistro-new-york,Tios Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/18YpXdPmL6ehVaIj4kiOnA/o.jpg,False,https://www.yelp.com/biz/tios-bistro-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,202,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 40.81178, 'longitude': -73.94289}","['pickup', 'delivery']",$$,"{'address1': '421 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['421 Malcolm X Blvd', 'New York, NY 10027']}",12129399305.0,(212) 939-9305,738.9353115981231,"['bars', 'latin']",10027
742,MIaM6XD8nW-y89GaXxs-pw,yolandas-tamales-new-york,Yolanda's Tamales,https://s3-media3.fl.yelpcdn.com/bphoto/LEHxdMh-w9BoLOu8Vlu0Sg/o.jpg,False,https://www.yelp.com/biz/yolandas-tamales-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,41,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"{'latitude': 40.821342, 'longitude': -73.953975}",[],$,"{'address1': '3380 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3380 Broadway', 'New York, NY 10031']}",13474993757.0,(347) 499-3757,1022.6574976611934,"['mexican', 'foodstands']",10031
743,cLsG4lfGlI7bc0NNifZUlw,manhattanville-coffee-new-york-4,Manhattanville Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/oo4ILSc-0txfhOpdDnpG1A/o.jpg,False,https://www.yelp.com/biz/manhattanville-coffee-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,260,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.821254, 'longitude': -73.944465}","['pickup', 'delivery']",$,"{'address1': '142 Edgecombe Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['142 Edgecombe Ave', 'New York, NY 10030']}",16467819900.0,(646) 781-9900,383.3318643466817,"['cafes', 'coffee']",10030
744,fLK6fbu2H7pPQhxr-T96UQ,titos-bbq-station-new-york,Tito's Bbq Station,https://s3-media2.fl.yelpcdn.com/bphoto/citJPzI65WESu3155mF_IQ/o.jpg,False,https://www.yelp.com/biz/titos-bbq-station-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,40,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 40.8092643, 'longitude': -73.944042}","['pickup', 'delivery']",,"{'address1': '348 Lenox Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['348 Lenox Ave', 'New York, NY 10027']}",19294294663.0,(929) 429-4663,1026.883717158077,['bbq'],10027
745,4EUiVxf2XxfwI9iVVpeWsw,proof-coffee-roasters-new-york-11,PROOF Coffee Roasters,https://s3-media4.fl.yelpcdn.com/bphoto/JmY7evgiUXmKG5Fe5ARI2A/o.jpg,False,https://www.yelp.com/biz/proof-coffee-roasters-new-york-11?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,126,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 40.8149948120117, 'longitude': -73.9443664550781}","['pickup', 'delivery']",$,"{'address1': '2286 Adam Clayton Powell Jr Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['2286 Adam Clayton Powell Jr Blvd', 'New York, NY 10030']}",18333477663.0,(833) 347-7663,412.2141735367948,"['coffee', 'desserts', 'cafes']",10030
746,B-bx4pZXrat0D25vde2bJQ,cantina-taqueria-and-tequila-bar-new-york-2,Cantina Taqueria & Tequila Bar,https://s3-media1.fl.yelpcdn.com/bphoto/0Mqb0s_7Yp4WedIw73PU1g/o.jpg,False,https://www.yelp.com/biz/cantina-taqueria-and-tequila-bar-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,305,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 40.8088408787201, 'longitude': -73.9449808870425}","['pickup', 'delivery']",$$,"{'address1': '329 Lenox', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['329 Lenox', 'New York, NY 10027']}",16467558864.0,(646) 755-8864,1086.2658867480852,"['cocktailbars', 'mexican', 'latin']",10027
747,k74Lwp6Prr3yFgoPx0HSDA,reverence-new-york,Reverence,https://s3-media3.fl.yelpcdn.com/bphoto/Y4v35MRyu7Pjw42rBfTkNg/o.jpg,False,https://www.yelp.com/biz/reverence-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,21,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.0,"{'latitude': 40.8184806, 'longitude': -73.9448795}",[],,"{'address1': '2592 Frederick Douglass Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['2592 Frederick Douglass Blvd', 'New York, NY 10030']}",,,199.6479263585086,['modern_european'],10030
748,G8JRGtO-S-zHbDZCmIK0gQ,presto-fresh-cafe-new-york,Presto Fresh Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/A0q4EKwNI0azInlpEVwIuA/o.jpg,False,https://www.yelp.com/biz/presto-fresh-cafe-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,158,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.81642, 'longitude': -73.9395}","['pickup', 'delivery']",$$,"{'address1': '559 Lenox Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10037', 'country': 'US', 'state': 'NY', 'display_address': ['559 Lenox Ave', 'New York, NY 10037']}",16469228301.0,(646) 922-8301,335.1606690724855,"['juicebars', 'mexican', 'coffee']",10037
749,ymb0SvFrlcWm6k_Gx5SYcQ,yuzu-new-york,Yuzu,https://s3-media1.fl.yelpcdn.com/bphoto/5Cm51oGhr_vQHEmQibjZhQ/o.jpg,False,https://www.yelp.com/biz/yuzu-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,219,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.80937, 'longitude': -73.94399}","['pickup', 'delivery']",$$,"{'address1': '350 Lenox Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['350 Lenox Ave', 'New York, NY 10027']}",16468613883.0,(646) 861-3883,1015.2601931762821,"['sushi', 'japanese']",10027
750,81ZsY8vrWQmKkC5IfBjCoQ,bird-in-hand-new-york,Bird in Hand,https://s3-media4.fl.yelpcdn.com/bphoto/Oo5baQExP3zvkx5SahAM-A/o.jpg,False,https://www.yelp.com/biz/bird-in-hand-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,16,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.8275271, 'longitude': -73.95017716712893}","['pickup', 'delivery']",,"{'address1': '3569 Broadway 146th st', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3569 Broadway 146th st', 'New York, NY 10031']}",18456697371.0,(845) 669-7371,1203.3162536425455,"['cocktailbars', 'newamerican']",10031
751,2iW5TU4W0BN8LYBzVmO9Qw,the-honey-well-new-york,The Honey Well,https://s3-media3.fl.yelpcdn.com/bphoto/SM_sUeKeaKq2V-QNIoz7PQ/o.jpg,False,https://www.yelp.com/biz/the-honey-well-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,376,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4.5,"{'latitude': 40.82849, 'longitude': -73.94862}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '3604 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3604 Broadway', 'New York, NY 10031']}",,,305.8586349552245,"['cocktailbars', 'newamerican', 'whiskeybars']",10031
752,zWem2SAbFc7lIYR2y9DE0g,harlem-public-new-york,Harlem Public,https://s3-media2.fl.yelpcdn.com/bphoto/7LGb-GvBPiqrN2uCY-6sew/o.jpg,False,https://www.yelp.com/biz/harlem-public-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1173,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.828717774457, 'longitude': -73.9484412254424}","['delivery', 'pickup']",$$,"{'address1': '3612 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3612 Broadway', 'New York, NY 10031']}",12129399404.0,(212) 939-9404,337.0537209125883,"['newamerican', 'pubs', 'beerbar']",10031
753,wLzJbddDixAEZrF7VT6_hw,bono-trattoria-new-york,Bono Trattoria,https://s3-media2.fl.yelpcdn.com/bphoto/AgnZ0wQQT5GnWsJo-D-C8Q/o.jpg,False,https://www.yelp.com/biz/bono-trattoria-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,355,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.8301996389829, 'longitude': -73.9473449424522}","['pickup', 'delivery']",$$,"{'address1': '3658 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3658 Broadway', 'New York, NY 10031']}",16466829249.0,(646) 682-9249,520.8224242519436,"['pizza', 'italian']",10031
754,hhNhU-Lili1DimLWkdmERA,at-the-wallace-new-york-3,At the Wallace,https://s3-media4.fl.yelpcdn.com/bphoto/ZMnLbvi21ask9Oay1s86aQ/o.jpg,False,https://www.yelp.com/biz/at-the-wallace-new-york-3?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,226,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,"{'latitude': 40.8286495970992, 'longitude': -73.9485832208136}","['delivery', 'pickup']",$$,"{'address1': '3612 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3612 Broadway', 'New York, NY 10031']}",,,327.1946121712653,"['sportsbars', 'tradamerican', 'divebars']",10031
755,NebgteFykeM1gwiVgPcCHw,the-handpulled-noodle-new-york,The Handpulled Noodle,https://s3-media2.fl.yelpcdn.com/bphoto/aANjGGFeowOqoVFG9sSCIA/o.jpg,False,https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1111,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 40.828384, 'longitude': -73.948674}","['pickup', 'delivery']",$$,"{'address1': '3600 Broadway', 'address2': 'Ste 3', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3600 Broadway', 'Ste 3', 'New York, NY 10031']}",19172620213.0,(917) 262-0213,296.75662872131244,"['chinese', 'noodles', 'comfortfood']",10031
756,hk30rlWcCkWbkyBl73WVVA,jimbos-hamburger-palace-new-york-4,Jimbo's Hamburger Palace,https://s3-media2.fl.yelpcdn.com/bphoto/I_YPEf9rqCd_K-HGPBT5rg/o.jpg,False,https://www.yelp.com/biz/jimbos-hamburger-palace-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,63,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.82579, 'longitude': -73.94934}","['pickup', 'delivery']",$,"{'address1': '528 W 145th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['528 W 145th St', 'New York, NY 10031']}",12129260338.0,(212) 926-0338,8.351430399263858,['burgers'],10031
757,VWiKAEzdATXDYxdomqQ9Ig,falafel-tarboosh-new-york,Falafel Tarboosh,https://s3-media1.fl.yelpcdn.com/bphoto/KZwZcngsw-pORq6bQghHVw/o.jpg,False,https://www.yelp.com/biz/falafel-tarboosh-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,121,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 40.824644114832495, 'longitude': -73.94780920000001}","['pickup', 'delivery']",$,"{'address1': '1701 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1701 Amsterdam Ave', 'New York, NY 10031']}",12122344434.0,(212) 234-4434,177.51986695181046,"['falafel', 'hotdogs']",10031
758,Xd4Ahhb1alLxBapbcTl4Nw,blue-mountain-heights-cafe-and-bar-new-york,Blue Mountain Heights Cafe & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/r9mEawF60g5wXM76TOi7Ow/o.jpg,False,https://www.yelp.com/biz/blue-mountain-heights-cafe-and-bar-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,68,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.83346, 'longitude': -73.94116}","['pickup', 'delivery']",$$,"{'address1': '499 W 158th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['499 W 158th St', 'New York, NY 10032']}",16469985905.0,(646) 998-5905,1100.126911215999,"['caribbean', 'bars', 'cafes']",10032
759,kdofxNdF_5Hcmhs5EgX8Zw,wats-on-your-plate-new-york-2,Wat's On Your Plate,https://s3-media3.fl.yelpcdn.com/bphoto/nK3rwehty2HffvLROWBxOw/o.jpg,False,https://www.yelp.com/biz/wats-on-your-plate-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,75,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,"{'latitude': 40.82576, 'longitude': -73.94846}","['pickup', 'delivery']",$,"{'address1': '513 W 145th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['513 W 145th St', 'New York, NY 10031']}",12122344411.0,(212) 234-4411,73.13511919962663,['caribbean'],10031
760,LJ0y9Kkfpo8RCVYSQIseIw,hamiltons-bar-and-kitchen-new-york-4,Hamilton's Bar & Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/DnpR4sSxGRuiOyPPYwKl_Q/o.jpg,False,https://www.yelp.com/biz/hamiltons-bar-and-kitchen-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,242,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.8273399113877, 'longitude': -73.9494765934278}","['pickup', 'delivery']",$$,"{'address1': '3570 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3570 Broadway', 'New York, NY 10031']}",16465592741.0,(646) 559-2741,176.17804013925274,"['wine_bars', 'cocktailbars', 'tradamerican']",10031
761,g9IFea9brBr8j8awcdOBOw,chopped-parsley-new-york,Chopped Parsley,https://s3-media2.fl.yelpcdn.com/bphoto/ImQyleuACCh_t0qvKyx9bA/o.jpg,False,https://www.yelp.com/biz/chopped-parsley-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,135,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.82593, 'longitude': -73.94742}",['delivery'],$$,"{'address1': '500 W 146th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['500 W 146th St', 'New York, NY 10031']}",19176033181.0,(917) 603-3181,157.49380665694497,['japanese'],10031
